ORTHOMCL1	ENSDARG00000034095_ZEBRA
ORTHOMCL15485	ENSDARG00000009461_ZEBRA
ORTHOMCL15486	ENSDARG00000010047_ZEBRA
ORTHOMCL15487	ENSDARG00000010423_ZEBRA
ORTHOMCL15489	ENSDARG00000016951_ZEBRA
ORTHOMCL15490	ENSDARG00000017163_ZEBRA
ORTHOMCL15493	ENSDARG00000019093_ZEBRA
ORTHOMCL15499	ENSDARG00000022437_ZEBRA
ORTHOMCL15502	ENSDARG00000023036_ZEBRA
ORTHOMCL15505	ENSDARG00000026444_ZEBRA
ORTHOMCL15507	ENSDARG00000027919_ZEBRA
ORTHOMCL15508	ENSDARG00000029259_ZEBRA
ORTHOMCL15509	ENSDARG00000030703_ZEBRA
ORTHOMCL15510	ENSDARG00000031343_ZEBRA
ORTHOMCL15512	ENSDARG00000034403_ZEBRA
ORTHOMCL15513	ENSDARG00000034667_ZEBRA
ORTHOMCL15514	ENSDARG00000035018_ZEBRA
ORTHOMCL15515	ENSDARG00000035150_ZEBRA
ORTHOMCL15517	ENSDARG00000037253_ZEBRA
ORTHOMCL15519	ENSDARG00000038401_ZEBRA
ORTHOMCL15521	ENSDARG00000039008_ZEBRA
ORTHOMCL15524	ENSDARG00000039896_ZEBRA
ORTHOMCL15526	ENSDARG00000040133_ZEBRA
ORTHOMCL15527	ENSDARG00000040907_ZEBRA
ORTHOMCL15530	ENSDARG00000041032_ZEBRA
ORTHOMCL15532	ENSDARG00000041164_ZEBRA
ORTHOMCL15533	ENSDARG00000041359_ZEBRA
ORTHOMCL15535	ENSDARG00000042559_ZEBRA
ORTHOMCL15536	ENSDARG00000043074_ZEBRA
ORTHOMCL15537	ENSDARG00000043394_ZEBRA
ORTHOMCL15538	ENSDARG00000043676_ZEBRA
ORTHOMCL15539	ENSDARG00000044534_ZEBRA
ORTHOMCL15540	ENSDARG00000044796_ZEBRA
ORTHOMCL15541	ENSDARG00000044990_ZEBRA
ORTHOMCL15542	ENSDARG00000045811_ZEBRA
ORTHOMCL15544	ENSDARG00000045914_ZEBRA
ORTHOMCL15546	ENSDARG00000046092_ZEBRA
ORTHOMCL15547	ENSDARG00000051793_ZEBRA
ORTHOMCL15548	ENSDARG00000052188_ZEBRA
ORTHOMCL15550	ENSDARG00000052417_ZEBRA
ORTHOMCL15551	ENSDARG00000052656_ZEBRA
ORTHOMCL15554	ENSDARG00000053408_ZEBRA
ORTHOMCL15556	ENSDARG00000054202_ZEBRA
ORTHOMCL15559	ENSDARG00000055446_ZEBRA
ORTHOMCL15560	ENSDARG00000055750_ZEBRA
ORTHOMCL15563	ENSDARG00000056004_ZEBRA
ORTHOMCL15565	ENSDARG00000057085_ZEBRA
ORTHOMCL15566	ENSDARG00000057408_ZEBRA
ORTHOMCL15568	ENSDARG00000058414_ZEBRA
ORTHOMCL15569	ENSDARG00000059061_ZEBRA
ORTHOMCL15573	ENSDARG00000061149_ZEBRA
ORTHOMCL15574	ENSDARG00000061292_ZEBRA
ORTHOMCL15575	ENSDARG00000062326_ZEBRA
ORTHOMCL15578	ENSDARG00000062995_ZEBRA
ORTHOMCL15581	ENSDARG00000063613_ZEBRA
ORTHOMCL15582	ENSDARG00000067564_ZEBRA
ORTHOMCL15583	ENSDARG00000067592_ZEBRA
ORTHOMCL15584	ENSDARG00000067847_ZEBRA
ORTHOMCL15585	ENSDARG00000067984_ZEBRA
ORTHOMCL15586	ENSDARG00000068098_ZEBRA
ORTHOMCL15588	ENSDARG00000068168_ZEBRA
ORTHOMCL15589	ENSDARG00000068182_ZEBRA
ORTHOMCL15591	ENSDARG00000068385_ZEBRA
ORTHOMCL15596	ENSDARG00000069017_ZEBRA
ORTHOMCL15597	ENSDARG00000069206_ZEBRA
ORTHOMCL15602	ENSDARG00000070337_ZEBRA
ORTHOMCL15603	ENSDARG00000070492_ZEBRA
ORTHOMCL15604	ENSDARG00000070786_ZEBRA
ORTHOMCL15605	ENSDARG00000070845_ZEBRA
ORTHOMCL15606	ENSDARG00000070923_ZEBRA
ORTHOMCL15607	ENSDARG00000070979_ZEBRA
ORTHOMCL15608	ENSDARG00000071046_ZEBRA
ORTHOMCL15609	ENSDARG00000071141_ZEBRA
ORTHOMCL15610	ENSDARG00000071149_ZEBRA
ORTHOMCL15612	ENSDARG00000071864_ZEBRA
ORTHOMCL15613	ENSDARG00000074163_ZEBRA
ORTHOMCL15614	ENSDARG00000074389_ZEBRA
ORTHOMCL15615	ENSDARG00000074512_ZEBRA
ORTHOMCL15618	ENSDARG00000074662_ZEBRA
ORTHOMCL15619	ENSDARG00000075045_ZEBRA
ORTHOMCL15620	ENSDARG00000075480_ZEBRA
ORTHOMCL15622	ENSDARG00000075629_ZEBRA
ORTHOMCL15623	ENSDARG00000075963_ZEBRA
ORTHOMCL15624	ENSDARG00000076192_ZEBRA
ORTHOMCL15626	ENSDARG00000076437_ZEBRA
ORTHOMCL15627	ENSDARG00000076551_ZEBRA
ORTHOMCL15628	ENSDARG00000076607_ZEBRA
ORTHOMCL15630	ENSDARG00000076852_ZEBRA
ORTHOMCL15633	ENSDARG00000077239_ZEBRA
ORTHOMCL15634	ENSDARG00000077313_ZEBRA
ORTHOMCL15635	ENSDARG00000077403_ZEBRA
ORTHOMCL15637	ENSDARG00000077775_ZEBRA
ORTHOMCL15638	ENSDARG00000078205_ZEBRA
ORTHOMCL15639	ENSDARG00000078223_ZEBRA
ORTHOMCL15640	ENSDARG00000078649_ZEBRA
ORTHOMCL15641	ENSDARG00000078875_ZEBRA
ORTHOMCL15643	ENSDARG00000079550_ZEBRA
ORTHOMCL15644	ENSDARG00000079647_ZEBRA
ORTHOMCL15648	ENSDARG00000086181_ZEBRA
ORTHOMCL15649	ENSDARG00000086189_ZEBRA
ORTHOMCL15650	ENSDARG00000086220_ZEBRA
ORTHOMCL15652	ENSDARG00000086564_ZEBRA
ORTHOMCL15653	ENSDARG00000086782_ZEBRA
ORTHOMCL15654	ENSDARG00000086851_ZEBRA
ORTHOMCL15655	ENSDARG00000086955_ZEBRA
ORTHOMCL15656	ENSDARG00000087133_ZEBRA
ORTHOMCL15657	ENSDARG00000087178_ZEBRA
ORTHOMCL15659	ENSDARG00000088027_ZEBRA
ORTHOMCL15660	ENSDARG00000088377_ZEBRA
ORTHOMCL15661	ENSDARG00000088478_ZEBRA
ORTHOMCL15662	ENSDARG00000088738_ZEBRA
ORTHOMCL15663	ENSDARG00000088769_ZEBRA
ORTHOMCL15664	ENSDARG00000089333_ZEBRA
ORTHOMCL15665	ENSDARG00000089339_ZEBRA
ORTHOMCL15666	ENSDARG00000089799_ZEBRA
ORTHOMCL15668	ENSDARG00000090052_ZEBRA
ORTHOMCL15670	ENSDARG00000090552_ZEBRA
ORTHOMCL15672	ENSDARG00000090870_ZEBRA
ORTHOMCL15673	ENSDARG00000090970_ZEBRA
ORTHOMCL15674	ENSDARG00000090985_ZEBRA
ORTHOMCL15675	ENSDARG00000091101_ZEBRA
ORTHOMCL15676	ENSDARG00000091208_ZEBRA
ORTHOMCL15677	ENSDARG00000091292_ZEBRA
ORTHOMCL15678	ENSDARG00000091424_ZEBRA
ORTHOMCL15679	ENSDARG00000091536_ZEBRA
ORTHOMCL15680	ENSDARG00000091572_ZEBRA
ORTHOMCL15681	ENSDARG00000091864_ZEBRA
ORTHOMCL15682	ENSDARG00000091897_ZEBRA
ORTHOMCL15683	ENSDARG00000092045_ZEBRA
ORTHOMCL15684	ENSDARG00000092141_ZEBRA
ORTHOMCL15686	ENSDARG00000092558_ZEBRA
ORTHOMCL15687	ENSDARG00000092714_ZEBRA
ORTHOMCL15688	ENSDARG00000092894_ZEBRA
ORTHOMCL15689	ENSDARG00000093156_ZEBRA
ORTHOMCL15691	ENSDARG00000093954_ZEBRA
ORTHOMCL15692	ENSDARG00000094030_ZEBRA
ORTHOMCL15694	ENSDARG00000094609_ZEBRA
ORTHOMCL15695	ENSDARG00000094615_ZEBRA
ORTHOMCL15696	ENSDARG00000094648_ZEBRA
ORTHOMCL15697	ENSDARG00000094753_ZEBRA
ORTHOMCL15698	ENSDARG00000094805_ZEBRA
ORTHOMCL15699	ENSDARG00000095259_ZEBRA
ORTHOMCL15700	ENSDARG00000095407_ZEBRA
ORTHOMCL15701	ENSDARG00000095457_ZEBRA
ORTHOMCL15702	ENSDARG00000095458_ZEBRA
ORTHOMCL15703	ENSDARG00000095504_ZEBRA
ORTHOMCL15704	ENSDARG00000095655_ZEBRA
ORTHOMCL15705	ENSDARG00000095674_ZEBRA
ORTHOMCL15706	ENSDARG00000095796_ZEBRA
ORTHOMCL15707	ENSDARG00000096015_ZEBRA
ORTHOMCL15708	ENSDARG00000096133_ZEBRA
ORTHOMCL15709	ENSDARG00000096234_ZEBRA
ORTHOMCL15710	ENSDARG00000096291_ZEBRA
ORTHOMCL15711	ENSDARG00000096324_ZEBRA
ORTHOMCL15712	ENSDARG00000096645_ZEBRA
ORTHOMCL15713	ENSDARG00000096760_ZEBRA
ORTHOMCL15714	ENSDARG00000096906_ZEBRA
ORTHOMCL15715	ENSDARG00000097063_ZEBRA
ORTHOMCL15716	ENSDARG00000097082_ZEBRA
ORTHOMCL15717	ENSDARG00000097110_ZEBRA
ORTHOMCL15718	ENSDARG00000097267_ZEBRA
ORTHOMCL15719	ENSDARG00000097684_ZEBRA
ORTHOMCL15720	ENSDARG00000097793_ZEBRA
ORTHOMCL15721	ENSDARG00000097846_ZEBRA
ORTHOMCL15722	ENSDARG00000097898_ZEBRA
ORTHOMCL15723	ENSDARG00000098024_ZEBRA
ORTHOMCL16207	ENSDARG00000089527_ZEBRA
ORTHOMCL16210	ENSDARG00000096395_ZEBRA
ORTHOMCL16216	ENSDARG00000071020_ZEBRA
ORTHOMCL16220	ENSDARG00000089657_ZEBRA
ORTHOMCL16224	ENSDARG00000005626_ZEBRA
ORTHOMCL16225	ENSDARG00000006588_ZEBRA
ORTHOMCL16230	ENSDARG00000012953_ZEBRA
ORTHOMCL16231	ENSDARG00000014858_ZEBRA
ORTHOMCL16233	ENSDARG00000017811_ZEBRA
ORTHOMCL16239	ENSDARG00000021444_ZEBRA
ORTHOMCL16243	ENSDARG00000027088_ZEBRA
ORTHOMCL16245	ENSDARG00000028746_ZEBRA
ORTHOMCL16247	ENSDARG00000030867_ZEBRA
ORTHOMCL16248	ENSDARG00000033684_ZEBRA
ORTHOMCL16249	ENSDARG00000033727_ZEBRA
ORTHOMCL16251	ENSDARG00000035797_ZEBRA
ORTHOMCL16253	ENSDARG00000036284_ZEBRA
ORTHOMCL16257	ENSDARG00000038116_ZEBRA
ORTHOMCL16258	ENSDARG00000038121_ZEBRA
ORTHOMCL16260	ENSDARG00000038784_ZEBRA
ORTHOMCL16261	ENSDARG00000038898_ZEBRA
ORTHOMCL16262	ENSDARG00000039364_ZEBRA
ORTHOMCL16265	ENSDARG00000040864_ZEBRA
ORTHOMCL16267	ENSDARG00000041705_ZEBRA
ORTHOMCL16270	ENSDARG00000042912_ZEBRA
ORTHOMCL16271	ENSDARG00000043294_ZEBRA
ORTHOMCL16273	ENSDARG00000043584_ZEBRA
ORTHOMCL16274	ENSDARG00000043735_ZEBRA
ORTHOMCL16275	ENSDARG00000044776_ZEBRA
ORTHOMCL16277	ENSDARG00000045160_ZEBRA
ORTHOMCL16279	ENSDARG00000045672_ZEBRA
ORTHOMCL16283	ENSDARG00000052109_ZEBRA
ORTHOMCL16293	ENSDARG00000056443_ZEBRA
ORTHOMCL16295	ENSDARG00000058464_ZEBRA
ORTHOMCL16296	ENSDARG00000058532_ZEBRA
ORTHOMCL16297	ENSDARG00000058631_ZEBRA
ORTHOMCL16300	ENSDARG00000060953_ZEBRA
ORTHOMCL16302	ENSDARG00000062057_ZEBRA
ORTHOMCL16307	ENSDARG00000067818_ZEBRA
ORTHOMCL16308	ENSDARG00000067935_ZEBRA
ORTHOMCL16310	ENSDARG00000068066_ZEBRA
ORTHOMCL16311	ENSDARG00000069038_ZEBRA
ORTHOMCL16312	ENSDARG00000069058_ZEBRA
ORTHOMCL16314	ENSDARG00000069661_ZEBRA
ORTHOMCL16315	ENSDARG00000070065_ZEBRA
ORTHOMCL16316	ENSDARG00000070427_ZEBRA
ORTHOMCL16317	ENSDARG00000070960_ZEBRA
ORTHOMCL16318	ENSDARG00000071024_ZEBRA
ORTHOMCL16319	ENSDARG00000071733_ZEBRA
ORTHOMCL16320	ENSDARG00000071772_ZEBRA
ORTHOMCL16321	ENSDARG00000071862_ZEBRA
ORTHOMCL16322	ENSDARG00000073844_ZEBRA
ORTHOMCL16323	ENSDARG00000074025_ZEBRA
ORTHOMCL16324	ENSDARG00000074304_ZEBRA
ORTHOMCL16326	ENSDARG00000074530_ZEBRA
ORTHOMCL16328	ENSDARG00000074824_ZEBRA
ORTHOMCL16329	ENSDARG00000074846_ZEBRA
ORTHOMCL16332	ENSDARG00000075492_ZEBRA
ORTHOMCL16333	ENSDARG00000075541_ZEBRA
ORTHOMCL16335	ENSDARG00000075614_ZEBRA
ORTHOMCL16337	ENSDARG00000076043_ZEBRA
ORTHOMCL16339	ENSDARG00000076442_ZEBRA
ORTHOMCL16341	ENSDARG00000077138_ZEBRA
ORTHOMCL16345	ENSDARG00000077985_ZEBRA
ORTHOMCL16346	ENSDARG00000078547_ZEBRA
ORTHOMCL16348	ENSDARG00000079061_ZEBRA
ORTHOMCL16349	ENSDARG00000079065_ZEBRA
ORTHOMCL16351	ENSDARG00000079697_ZEBRA
ORTHOMCL16352	ENSDARG00000086117_ZEBRA
ORTHOMCL16353	ENSDARG00000086238_ZEBRA
ORTHOMCL16354	ENSDARG00000086281_ZEBRA
ORTHOMCL16355	ENSDARG00000086315_ZEBRA
ORTHOMCL16357	ENSDARG00000086685_ZEBRA
ORTHOMCL16358	ENSDARG00000086853_ZEBRA
ORTHOMCL16359	ENSDARG00000086960_ZEBRA
ORTHOMCL16360	ENSDARG00000086986_ZEBRA
ORTHOMCL16361	ENSDARG00000087038_ZEBRA
ORTHOMCL16362	ENSDARG00000087149_ZEBRA
ORTHOMCL16364	ENSDARG00000087357_ZEBRA
ORTHOMCL16365	ENSDARG00000088181_ZEBRA
ORTHOMCL16366	ENSDARG00000088299_ZEBRA
ORTHOMCL16367	ENSDARG00000088333_ZEBRA
ORTHOMCL16368	ENSDARG00000088419_ZEBRA
ORTHOMCL16369	ENSDARG00000088423_ZEBRA
ORTHOMCL16370	ENSDARG00000088641_ZEBRA
ORTHOMCL16371	ENSDARG00000089429_ZEBRA
ORTHOMCL16372	ENSDARG00000089616_ZEBRA
ORTHOMCL16373	ENSDARG00000089853_ZEBRA
ORTHOMCL16376	ENSDARG00000090170_ZEBRA
ORTHOMCL16377	ENSDARG00000090313_ZEBRA
ORTHOMCL16378	ENSDARG00000090676_ZEBRA
ORTHOMCL16379	ENSDARG00000090754_ZEBRA
ORTHOMCL16381	ENSDARG00000091027_ZEBRA
ORTHOMCL16382	ENSDARG00000091107_ZEBRA
ORTHOMCL16384	ENSDARG00000091223_ZEBRA
ORTHOMCL16385	ENSDARG00000091278_ZEBRA
ORTHOMCL16388	ENSDARG00000092022_ZEBRA
ORTHOMCL16389	ENSDARG00000092029_ZEBRA
ORTHOMCL16390	ENSDARG00000092225_ZEBRA
ORTHOMCL16391	ENSDARG00000092422_ZEBRA
ORTHOMCL16393	ENSDARG00000092746_ZEBRA
ORTHOMCL16394	ENSDARG00000092834_ZEBRA
ORTHOMCL16395	ENSDARG00000092846_ZEBRA
ORTHOMCL16398	ENSDARG00000093422_ZEBRA
ORTHOMCL16399	ENSDARG00000093493_ZEBRA
ORTHOMCL16400	ENSDARG00000093547_ZEBRA
ORTHOMCL16401	ENSDARG00000093738_ZEBRA
ORTHOMCL16402	ENSDARG00000093747_ZEBRA
ORTHOMCL16403	ENSDARG00000093977_ZEBRA
ORTHOMCL16405	ENSDARG00000094286_ZEBRA
ORTHOMCL16406	ENSDARG00000094328_ZEBRA
ORTHOMCL16407	ENSDARG00000094470_ZEBRA
ORTHOMCL16408	ENSDARG00000094554_ZEBRA
ORTHOMCL16409	ENSDARG00000094850_ZEBRA
ORTHOMCL16411	ENSDARG00000095533_ZEBRA
ORTHOMCL16412	ENSDARG00000095837_ZEBRA
ORTHOMCL16413	ENSDARG00000095974_ZEBRA
ORTHOMCL16414	ENSDARG00000096151_ZEBRA
ORTHOMCL16415	ENSDARG00000096431_ZEBRA
ORTHOMCL16416	ENSDARG00000096571_ZEBRA
ORTHOMCL16417	ENSDARG00000096776_ZEBRA
ORTHOMCL16418	ENSDARG00000097256_ZEBRA
ORTHOMCL16420	ENSDARG00000097372_ZEBRA
ORTHOMCL16423	ENSDARG00000097639_ZEBRA
ORTHOMCL16424	ENSDARG00000097725_ZEBRA
ORTHOMCL16426	ENSDARG00000097845_ZEBRA
ORTHOMCL16427	ENSDARG00000097952_ZEBRA
ORTHOMCL17117	ENSDARG00000089125_ZEBRA
ORTHOMCL17118	ENSDARG00000059455_ZEBRA
ORTHOMCL17131	ENSDARG00000096241_ZEBRA
ORTHOMCL17157	ENSDARG00000087639_ZEBRA
ORTHOMCL17159	ENSDARG00000001976_ZEBRA
ORTHOMCL17160	ENSDARG00000002362_ZEBRA
ORTHOMCL17161	ENSDARG00000002396_ZEBRA
ORTHOMCL17162	ENSDARG00000002405_ZEBRA
ORTHOMCL17163	ENSDARG00000004141_ZEBRA
ORTHOMCL17164	ENSDARG00000004803_ZEBRA
ORTHOMCL17165	ENSDARG00000005343_ZEBRA
ORTHOMCL17166	ENSDARG00000008333_ZEBRA
ORTHOMCL17167	ENSDARG00000010940_ZEBRA
ORTHOMCL17168	ENSDARG00000011956_ZEBRA
ORTHOMCL17169	ENSDARG00000012972_ZEBRA
ORTHOMCL17170	ENSDARG00000013203_ZEBRA
ORTHOMCL17171	ENSDARG00000014975_ZEBRA
ORTHOMCL17172	ENSDARG00000015512_ZEBRA
ORTHOMCL17173	ENSDARG00000016713_ZEBRA
ORTHOMCL17174	ENSDARG00000016945_ZEBRA
ORTHOMCL17175	ENSDARG00000017086_ZEBRA
ORTHOMCL17176	ENSDARG00000017274_ZEBRA
ORTHOMCL17177	ENSDARG00000017882_ZEBRA
ORTHOMCL17178	ENSDARG00000018301_ZEBRA
ORTHOMCL17179	ENSDARG00000018461_ZEBRA
ORTHOMCL17180	ENSDARG00000020483_ZEBRA
ORTHOMCL17181	ENSDARG00000022620_ZEBRA
ORTHOMCL17182	ENSDARG00000022698_ZEBRA
ORTHOMCL17183	ENSDARG00000023185_ZEBRA
ORTHOMCL17184	ENSDARG00000023759_ZEBRA
ORTHOMCL17185	ENSDARG00000024208_ZEBRA
ORTHOMCL17186	ENSDARG00000024936_ZEBRA
ORTHOMCL17187	ENSDARG00000026246_ZEBRA
ORTHOMCL17188	ENSDARG00000026682_ZEBRA
ORTHOMCL17189	ENSDARG00000026895_ZEBRA
ORTHOMCL17190	ENSDARG00000027141_ZEBRA
ORTHOMCL17191	ENSDARG00000028336_ZEBRA
ORTHOMCL17192	ENSDARG00000028862_ZEBRA
ORTHOMCL17193	ENSDARG00000029112_ZEBRA
ORTHOMCL17194	ENSDARG00000032477_ZEBRA
ORTHOMCL17195	ENSDARG00000033046_ZEBRA
ORTHOMCL17196	ENSDARG00000035257_ZEBRA
ORTHOMCL17197	ENSDARG00000035553_ZEBRA
ORTHOMCL17198	ENSDARG00000035606_ZEBRA
ORTHOMCL17199	ENSDARG00000036017_ZEBRA
ORTHOMCL17200	ENSDARG00000036460_ZEBRA
ORTHOMCL17201	ENSDARG00000037005_ZEBRA
ORTHOMCL17202	ENSDARG00000037913_ZEBRA
ORTHOMCL17203	ENSDARG00000038720_ZEBRA
ORTHOMCL17204	ENSDARG00000038969_ZEBRA
ORTHOMCL17205	ENSDARG00000039063_ZEBRA
ORTHOMCL17206	ENSDARG00000039093_ZEBRA
ORTHOMCL17207	ENSDARG00000039164_ZEBRA
ORTHOMCL17208	ENSDARG00000039310_ZEBRA
ORTHOMCL17209	ENSDARG00000039356_ZEBRA
ORTHOMCL17210	ENSDARG00000039785_ZEBRA
ORTHOMCL17211	ENSDARG00000039801_ZEBRA
ORTHOMCL17212	ENSDARG00000039901_ZEBRA
ORTHOMCL17213	ENSDARG00000040246_ZEBRA
ORTHOMCL17214	ENSDARG00000040502_ZEBRA
ORTHOMCL17215	ENSDARG00000040735_ZEBRA
ORTHOMCL17216	ENSDARG00000041828_ZEBRA
ORTHOMCL17217	ENSDARG00000042470_ZEBRA
ORTHOMCL17218	ENSDARG00000042640_ZEBRA
ORTHOMCL17219	ENSDARG00000042937_ZEBRA
ORTHOMCL17220	ENSDARG00000043142_ZEBRA
ORTHOMCL17221	ENSDARG00000043168_ZEBRA
ORTHOMCL17222	ENSDARG00000043175_ZEBRA
ORTHOMCL17223	ENSDARG00000043562_ZEBRA
ORTHOMCL17224	ENSDARG00000044355_ZEBRA
ORTHOMCL17225	ENSDARG00000044848_ZEBRA
ORTHOMCL17226	ENSDARG00000045470_ZEBRA
ORTHOMCL17227	ENSDARG00000045518_ZEBRA
ORTHOMCL17228	ENSDARG00000045737_ZEBRA
ORTHOMCL17229	ENSDARG00000045834_ZEBRA
ORTHOMCL17230	ENSDARG00000045842_ZEBRA
ORTHOMCL17231	ENSDARG00000051993_ZEBRA
ORTHOMCL17232	ENSDARG00000052074_ZEBRA
ORTHOMCL17233	ENSDARG00000052332_ZEBRA
ORTHOMCL17234	ENSDARG00000052620_ZEBRA
ORTHOMCL17235	ENSDARG00000052646_ZEBRA
ORTHOMCL17236	ENSDARG00000053799_ZEBRA
ORTHOMCL17237	ENSDARG00000053800_ZEBRA
ORTHOMCL17238	ENSDARG00000053810_ZEBRA
ORTHOMCL17239	ENSDARG00000054199_ZEBRA
ORTHOMCL17240	ENSDARG00000054304_ZEBRA
ORTHOMCL17241	ENSDARG00000054418_ZEBRA
ORTHOMCL17242	ENSDARG00000054734_ZEBRA
ORTHOMCL17243	ENSDARG00000054952_ZEBRA
ORTHOMCL17244	ENSDARG00000054962_ZEBRA
ORTHOMCL17245	ENSDARG00000055730_ZEBRA
ORTHOMCL17246	ENSDARG00000056347_ZEBRA
ORTHOMCL17247	ENSDARG00000056773_ZEBRA
ORTHOMCL17248	ENSDARG00000056995_ZEBRA
ORTHOMCL17249	ENSDARG00000057305_ZEBRA
ORTHOMCL17250	ENSDARG00000058658_ZEBRA
ORTHOMCL17251	ENSDARG00000058673_ZEBRA
ORTHOMCL17252	ENSDARG00000058831_ZEBRA
ORTHOMCL17253	ENSDARG00000058917_ZEBRA
ORTHOMCL17254	ENSDARG00000059355_ZEBRA
ORTHOMCL17255	ENSDARG00000059899_ZEBRA
ORTHOMCL17256	ENSDARG00000060315_ZEBRA
ORTHOMCL17258	ENSDARG00000061797_ZEBRA
ORTHOMCL17259	ENSDARG00000061800_ZEBRA
ORTHOMCL17260	ENSDARG00000063456_ZEBRA
ORTHOMCL17272	ENSDARG00000067661_ZEBRA
ORTHOMCL17273	ENSDARG00000067665_ZEBRA
ORTHOMCL17274	ENSDARG00000068152_ZEBRA
ORTHOMCL17275	ENSDARG00000068240_ZEBRA
ORTHOMCL17276	ENSDARG00000068380_ZEBRA
ORTHOMCL17277	ENSDARG00000068638_ZEBRA
ORTHOMCL17278	ENSDARG00000068659_ZEBRA
ORTHOMCL17279	ENSDARG00000068761_ZEBRA
ORTHOMCL17280	ENSDARG00000068869_ZEBRA
ORTHOMCL17281	ENSDARG00000069026_ZEBRA
ORTHOMCL17282	ENSDARG00000069130_ZEBRA
ORTHOMCL17283	ENSDARG00000069190_ZEBRA
ORTHOMCL17284	ENSDARG00000069442_ZEBRA
ORTHOMCL17285	ENSDARG00000069499_ZEBRA
ORTHOMCL17286	ENSDARG00000069528_ZEBRA
ORTHOMCL17287	ENSDARG00000069904_ZEBRA
ORTHOMCL17288	ENSDARG00000070212_ZEBRA
ORTHOMCL17289	ENSDARG00000070299_ZEBRA
ORTHOMCL17290	ENSDARG00000070301_ZEBRA
ORTHOMCL17291	ENSDARG00000070529_ZEBRA
ORTHOMCL17292	ENSDARG00000070542_ZEBRA
ORTHOMCL17293	ENSDARG00000070622_ZEBRA
ORTHOMCL17294	ENSDARG00000070680_ZEBRA
ORTHOMCL17295	ENSDARG00000070831_ZEBRA
ORTHOMCL17296	ENSDARG00000070972_ZEBRA
ORTHOMCL17297	ENSDARG00000071139_ZEBRA
ORTHOMCL17298	ENSDARG00000071261_ZEBRA
ORTHOMCL17299	ENSDARG00000071306_ZEBRA
ORTHOMCL17300	ENSDARG00000071410_ZEBRA
ORTHOMCL17301	ENSDARG00000071463_ZEBRA
ORTHOMCL17302	ENSDARG00000071637_ZEBRA
ORTHOMCL17303	ENSDARG00000071676_ZEBRA
ORTHOMCL17304	ENSDARG00000073876_ZEBRA
ORTHOMCL17305	ENSDARG00000074001_ZEBRA
ORTHOMCL17306	ENSDARG00000074066_ZEBRA
ORTHOMCL17307	ENSDARG00000074146_ZEBRA
ORTHOMCL17308	ENSDARG00000074633_ZEBRA
ORTHOMCL17309	ENSDARG00000074659_ZEBRA
ORTHOMCL17310	ENSDARG00000075065_ZEBRA
ORTHOMCL17311	ENSDARG00000075538_ZEBRA
ORTHOMCL17312	ENSDARG00000075562_ZEBRA
ORTHOMCL17313	ENSDARG00000075660_ZEBRA
ORTHOMCL17314	ENSDARG00000075776_ZEBRA
ORTHOMCL17315	ENSDARG00000075829_ZEBRA
ORTHOMCL17316	ENSDARG00000076051_ZEBRA
ORTHOMCL17317	ENSDARG00000076078_ZEBRA
ORTHOMCL17318	ENSDARG00000076113_ZEBRA
ORTHOMCL17319	ENSDARG00000076122_ZEBRA
ORTHOMCL17320	ENSDARG00000076148_ZEBRA
ORTHOMCL17321	ENSDARG00000076795_ZEBRA
ORTHOMCL17322	ENSDARG00000076983_ZEBRA
ORTHOMCL17323	ENSDARG00000077668_ZEBRA
ORTHOMCL17324	ENSDARG00000077708_ZEBRA
ORTHOMCL17325	ENSDARG00000077903_ZEBRA
ORTHOMCL17326	ENSDARG00000078159_ZEBRA
ORTHOMCL17327	ENSDARG00000078214_ZEBRA
ORTHOMCL17328	ENSDARG00000078502_ZEBRA
ORTHOMCL17329	ENSDARG00000078723_ZEBRA
ORTHOMCL17330	ENSDARG00000078854_ZEBRA
ORTHOMCL17331	ENSDARG00000078938_ZEBRA
ORTHOMCL17332	ENSDARG00000079079_ZEBRA
ORTHOMCL17333	ENSDARG00000079797_ZEBRA
ORTHOMCL17334	ENSDARG00000086016_ZEBRA
ORTHOMCL17335	ENSDARG00000086023_ZEBRA
ORTHOMCL17336	ENSDARG00000086084_ZEBRA
ORTHOMCL17337	ENSDARG00000086121_ZEBRA
ORTHOMCL17338	ENSDARG00000086177_ZEBRA
ORTHOMCL17339	ENSDARG00000086214_ZEBRA
ORTHOMCL17340	ENSDARG00000086538_ZEBRA
ORTHOMCL17341	ENSDARG00000086548_ZEBRA
ORTHOMCL17342	ENSDARG00000086571_ZEBRA
ORTHOMCL17343	ENSDARG00000086607_ZEBRA
ORTHOMCL17344	ENSDARG00000086612_ZEBRA
ORTHOMCL17346	ENSDARG00000086871_ZEBRA
ORTHOMCL17347	ENSDARG00000086872_ZEBRA
ORTHOMCL17348	ENSDARG00000086931_ZEBRA
ORTHOMCL17349	ENSDARG00000087135_ZEBRA
ORTHOMCL17350	ENSDARG00000087318_ZEBRA
ORTHOMCL17351	ENSDARG00000087331_ZEBRA
ORTHOMCL17352	ENSDARG00000087344_ZEBRA
ORTHOMCL17353	ENSDARG00000087378_ZEBRA
ORTHOMCL17354	ENSDARG00000087443_ZEBRA
ORTHOMCL17355	ENSDARG00000087460_ZEBRA
ORTHOMCL17356	ENSDARG00000087511_ZEBRA
